8 0.000483005 exp
9 0.148372 exp
10 0.471992 exp
11 0.266851 exp
12 0.0830738 exp
13 0.0218282 exp
14 0.00561806 exp
15 0.00132701 exp
16 0.000335003 exp
17 8.60009e-05 exp
18 2.40002e-05 exp
19 5.00005e-06 exp
20 3.00003e-06 exp
21 1.00001e-06 exp
22 1.00001e-06 exp
